IPR	X210222Fox_D21.2140	X210222Fox_D21.2141	X210222Fox_D21.2142	X210222Fox_D21.2143	X210222Fox_D21.2144	X210222Fox_D21.2145	X210222Fox_D21.2146	X210222Fox_D21.2147	X210713Fox_D21.6682	X210713Fox_D21.6683	X210713Fox_D21.6684	X210713Fox_D21.6685	X210713Fox_D21.6686	X210713Fox_D21.6687	X210713Fox_D21.6688	X210713Fox_D21.6689	X210713Fox_D21.6690	X210713Fox_D21.6691	X210713Fox_D21.6692	X210713Fox_D21.6693	ENTRY_AC	ENTRY_TYPE	ENTRY_NAME
IPR020069	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	IPR020069	Domain	Ribosomal protein L9, C-terminal
IPR020070	0	0	0	0	0	0	2	0	0	0	2	1	2	0	0	2	2	2	0	2	IPR020070	Domain	Ribosomal protein L9, N-terminal
IPR020081	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	IPR020081	Conserved_site	SsrA-binding protein, conserved site
IPR020084	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	IPR020084	Conserved_site	NUDIX hydrolase, conserved site
IPR020094	0	0	0	0	0	0	0	1	0	0	2	0	2	0	2	2	2	2	1	2	IPR020094	Homologous_superfamily	Pseudouridine synthase TruA/RsuA/RluB/E/F, N-terminal
IPR020095	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR020095	Homologous_superfamily	Pseudouridine synthase I, TruA, C-terminal
IPR020097	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR020097	Domain	Pseudouridine synthase I, TruA, alpha/beta domain
IPR020103	0	0	1	0	0	0	1	1	0	1	9	3	8	0	8	10	6	6	4	7	IPR020103	Homologous_superfamily	Pseudouridine synthase, catalytic domain superfamily
IPR020119	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	IPR020119	Conserved_site	Pseudouridine synthase TruD, conserved site
IPR020396	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR020396	Conserved_site	NADH:ubiquinone oxidoreductase, 30kDa subunit, conserved site
IPR020476	0	0	0	0	0	0	2	0	0	2	2	2	2	0	2	2	2	2	0	2	IPR020476	Domain	NUDIX hydrolase
IPR020536	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	IPR020536	Domain	Thil, AANH domain
IPR020537	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	IPR020537	Binding_site	ATP synthase, F0 complex, subunit C, DCCD-binding site
IPR020538	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR020538	Conserved_site	Hydrogenase nickel incorporation protein HypA/HybF, conserved site
IPR020539	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR020539	Conserved_site	Ribonuclease P, conserved site
IPR020541	0	0	0	0	0	0	1	0	0	0	3	0	2	0	3	3	1	3	0	3	IPR020541	Conserved_site	Chorismate synthase, conserved site
IPR020546	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR020546	Domain	ATP synthase, F1 complex, delta/epsilon subunit, N-terminal
IPR020549	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	IPR020549	Conserved_site	Endoribonuclease YbeY, conserved site
IPR020555	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	IPR020555	Conserved_site	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, conserved site
IPR020556	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	IPR020556	Conserved_site	Amidase, conserved site
IPR020557	0	0	0	0	0	0	1	0	0	1	3	0	4	0	3	3	3	3	0	3	IPR020557	Conserved_site	Fumarate lyase, conserved site
IPR020558	0	0	1	0	0	0	1	1	0	0	2	0	2	0	2	3	1	2	0	2	IPR020558	Conserved_site	Dihydroxy-acid/6-phosphogluconate dehydratase, conserved site
IPR020559	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	IPR020559	Conserved_site	Phosphoribosylglycinamide synthetase, conserved site
IPR020560	0	0	0	2	0	0	0	0	0	0	2	0	2	0	2	2	2	2	0	2	IPR020560	Domain	Phosphoribosylglycinamide synthetase, C-domain
IPR020561	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	1	1	1	1	IPR020561	Domain	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
IPR020562	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	IPR020562	Domain	Phosphoribosylglycinamide synthetase, N-terminal
IPR020563	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR020563	Binding_site	Crossover junction endodeoxyribonuclease RuvC, magnesium-binding site
IPR020565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	IPR020565	Conserved_site	Imidazoleglycerol-phosphate dehydratase, conserved site
IPR020568	0	2	1	0	0	0	2	3	0	0	18	5	18	1	16	18	17	18	6	18	IPR020568	Homologous_superfamily	Ribosomal protein S5 domain 2-type fold
IPR020573	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	IPR020573	Domain	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, non-repeat region
IPR020574	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR020574	Conserved_site	Ribosomal protein S9, conserved site
IPR020575	0	4	0	0	0	0	2	3	0	0	7	0	4	0	3	7	5	7	0	7	IPR020575	Domain	Heat shock protein Hsp90, N-terminal
IPR020578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	IPR020578	Binding_site	Aminotransferase class-V, pyridoxal-phosphate binding site
IPR020579	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0	1	IPR020579	Domain	Exonuclease VII, large subunit, C-terminal
IPR020581	1	1	3	0	0	0	1	0	0	0	0	0	0	1	2	2	0	0	0	0	IPR020581	Family	Glycine cleavage system P protein
IPR020584	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	2	IPR020584	Conserved_site	DNA recombination/repair protein RecA, conserved site
IPR020587	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	3	IPR020587	Domain	DNA recombination and repair protein RecA, monomer-monomer interface
IPR020588	0	0	0	0	0	0	0	0	1	0	3	1	2	0	2	3	3	2	0	3	IPR020588	Domain	DNA recombination and repair protein RecA-like, ATP-binding domain
IPR020590	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	IPR020590	Conserved_site	Guanylate kinase, conserved site
IPR020591	0	0	0	0	0	0	0	0	0	0	4	4	0	0	4	4	4	4	0	4	IPR020591	Family	Chromosomal replication control, initiator DnaA-like
IPR020592	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	IPR020592	Conserved_site	Ribosomal protein S16, conserved site
IPR020594	0	0	0	0	0	0	1	0	0	0	2	1	2	0	0	2	1	2	0	2	IPR020594	Family	Ribosomal protein L9, bacteria/chloroplast
IPR020595	0	1	1	0	0	0	2	0	0	0	2	0	2	0	2	2	2	2	1	2	IPR020595	Conserved_site	MnmG-related, conserved site
IPR020596	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR020596	Conserved_site	Ribosomal RNA adenine methylase transferase, conserved site
IPR020598	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR020598	Domain	Ribosomal RNA adenine methylase transferase, N-terminal
IPR020599	0	0	0	0	0	0	1	0	0	0	1	0	2	0	2	2	2	2	0	2	IPR020599	Family	Translation elongation factor P/YeiP
IPR020602	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	IPR020602	Domain	GTP cyclohydrolase I domain
IPR020603	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR020603	Domain	MraZ domain
IPR020606	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	IPR020606	Conserved_site	Ribosomal protein S7, conserved site
IPR020612	0	0	0	0	0	0	0	1	0	1	3	1	3	0	2	3	2	3	1	3	IPR020612	Conserved_site	Methylthiotransferase, conserved site
IPR020613	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	IPR020613	Conserved_site	Thiolase, conserved site
IPR020615	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR020615	Active_site	Thiolase, acyl-enzyme intermediate active site
IPR020616	0	0	0	0	0	0	1	2	0	1	1	1	1	0	3	1	1	1	0	1	IPR020616	Domain	Thiolase, N-terminal
IPR020617	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	IPR020617	Domain	Thiolase, C-terminal
IPR020622	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	IPR020622	Binding_site	Alanine racemase, pyridoxal-phosphate attachment site
IPR020624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	IPR020624	Conserved_site	Schiff base-forming aldolase, conserved site
IPR020625	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR020625	Active_site	Schiff base-forming aldolase, active site
IPR020630	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	IPR020630	Domain	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
IPR020631	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	2	2	0	2	IPR020631	Domain	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
IPR020683	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR020683	Domain	Domain of unknown function DUF3447
IPR020751	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	1	2	0	2	IPR020751	Homologous_superfamily	Aminoacyl-tRNA synthetase, class I, anticodon-binding domain, subdomain 2
IPR020761	0	0	0	0	0	0	0	1	0	0	3	0	3	2	3	5	3	3	0	3	IPR020761	Family	Uncharacterised protein family UPF0114, bacteria
IPR020779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR020779	Family	dNTP triphosphohydrolase, type 1
IPR020783	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	IPR020783	Domain	Ribosomal protein L11, C-terminal
IPR020784	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	IPR020784	Domain	Ribosomal protein L11, N-terminal
IPR020785	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	IPR020785	Conserved_site	Ribosomal protein L11, conserved site
IPR020798	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	2	2	2	1	2	IPR020798	Conserved_site	Ribosomal protein L16, conserved site
IPR020805	0	0	0	0	0	0	0	2	0	0	2	1	2	0	2	2	2	2	1	2	IPR020805	Conserved_site	Cell division protein FtsZ, conserved site
IPR020806	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	IPR020806	Domain	Polyketide synthase, phosphopantetheine-binding domain
IPR020809	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	1	1	1	IPR020809	Conserved_site	Enolase, conserved site
IPR020810	0	1	0	0	0	0	0	0	0	0	2	2	3	0	5	4	2	2	2	2	IPR020810	Domain	Enolase, C-terminal TIM barrel domain
IPR020811	0	0	0	0	0	0	2	0	0	0	2	2	2	0	4	2	2	2	0	2	IPR020811	Domain	Enolase, N-terminal
IPR020814	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	3	2	2	0	2	IPR020814	Family	Ribosomal protein S6, plastid/chloroplast
IPR020815	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	1	0	1	IPR020815	Conserved_site	Ribosomal protein S6, conserved site
IPR020818	0	0	0	0	0	0	0	0	0	0	9	0	9	0	7	9	9	9	0	9	IPR020818	Family	GroES chaperonin family
IPR020821	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR020821	Domain	Extracellular Endonuclease, subunit A
IPR020823	0	0	0	1	0	0	1	0	0	0	2	0	2	0	1	3	2	2	0	2	IPR020823	Family	Cell division protein FtsA
IPR020825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR020825	Homologous_superfamily	Phenylalanyl-tRNA synthetase-like, B3/B4
IPR020826	0	0	0	0	0	0	0	1	0	0	2	0	2	0	2	2	2	2	1	2	IPR020826	Binding_site	Transketolase binding site
IPR020827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	IPR020827	Active_site	Asparaginase/glutaminase, active site 1
IPR020828	0	0	0	0	0	0	2	0	0	0	4	4	4	0	4	6	4	4	0	4	IPR020828	Domain	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain
IPR020829	0	0	0	0	0	0	1	1	0	0	2	1	2	0	2	2	2	2	1	2	IPR020829	Domain	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain
IPR020830	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	IPR020830	Active_site	Glyceraldehyde 3-phosphate dehydrogenase, active site
IPR020831	0	0	0	0	0	0	3	2	0	0	12	3	12	0	9	12	12	12	0	12	IPR020831	Family	Glyceraldehyde/Erythrose phosphate dehydrogenase family
IPR020835	0	1	4	0	0	0	2	1	0	0	4	0	2	0	3	4	2	2	2	2	IPR020835	Homologous_superfamily	Catalase superfamily
IPR020841	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	IPR020841	Domain	Polyketide synthase, beta-ketoacyl synthase domain
IPR020843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR020843	Domain	Polyketide synthase, enoylreductase domain
IPR020845	0	1	3	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	IPR020845	Conserved_site	AMP-binding, conserved site
IPR020846	1	13	6	0	1	0	4	3	1	0	7	1	8	0	9	7	7	5	2	5	IPR020846	Domain	Major facilitator superfamily domain
IPR020847	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	IPR020847	Binding_site	AP endonuclease 1, binding site
IPR020848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	IPR020848	Conserved_site	AP endonuclease 1, conserved site
IPR020855	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	IPR020855	Binding_site	Ureohydrolase, manganese-binding site
IPR020861	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	IPR020861	Active_site	Triosephosphate isomerase, active site
IPR020867	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	1	2	0	2	IPR020867	Conserved_site	Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site
IPR020889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	IPR020889	Family	LPS-assembly protein LptD
IPR020892	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	IPR020892	Conserved_site	Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site
IPR020904	0	2	0	0	0	0	1	0	1	1	3	1	3	0	1	3	2	3	0	3	IPR020904	Conserved_site	Short-chain dehydrogenase/reductase, conserved site
IPR020913	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	IPR020913	Family	Uncharacterised protein family UPF0323
IPR020929	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR020929	Conserved_site	Ribosomal protein L5, conserved site
IPR020930	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	IPR020930	Family	Ribosomal protein L5, bacterial-type
IPR020934	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	1	1	1	IPR020934	Conserved_site	Ribosomal protein S15/S19, conserved site
IPR020936	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR020936	Family	tRNA uridine(34) hydroxylase
IPR020937	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	IPR020937	Conserved_site	SecA conserved site
IPR020939	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	IPR020939	Conserved_site	Ribosomal protein L34, conserved site
IPR021011	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR021011	Family	DNA replication regulator, HobA
IPR021021	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	IPR021021	Repeat	Fibronectin-binding repeat, SSURE
IPR021027	0	0	0	0	0	0	0	1	0	1	1	1	2	0	0	2	1	1	0	0	IPR021027	Domain	Transposase, putative, helix-turn-helix domain
IPR021030	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021030	Family	Protein of unknown function DUF3731
IPR021070	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021070	Family	Killing trait, RebB
IPR021107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	IPR021107	Family	Restriction endonuclease, type II, HinP1I
IPR021131	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	1	1	IPR021131	Domain	Ribosomal protein L18e/L15P
IPR021135	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	IPR021135	Family	Phosphoenolpyruvate carboxylase
IPR021136	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR021136	Domain	Flagellar hook-length control protein-like, C-terminal
IPR021137	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR021137	Family	Ribosomal protein L35
IPR021139	0	0	1	0	0	0	0	0	0	0	1	1	2	0	2	2	2	2	0	2	IPR021139	Domain	NYN domain, MARF1-type
IPR021144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	IPR021144	Family	Uncharacterised protein family UPF0597
IPR021147	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	IPR021147	Family	Protein of unknown function DUF697
IPR021150	0	0	0	0	0	0	3	1	0	0	2	1	2	0	2	2	2	3	1	3	IPR021150	Domain	Ubiquinol-cytochrome c chaperone
IPR021191	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	IPR021191	Family	Restriction endonuclease, type II, DpnII
IPR021195	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	0	3	0	3	IPR021195	Family	Ubiquinol cytochrome c reductase, cytochrome c1 subunit, predicted
IPR021196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR021196	Conserved_site	PdxT/SNO family, conserved site
IPR021212	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021212	Domain	Domain of unknown function DUF2760
IPR021323	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021323	Family	Protein of unknown function DUF2927
IPR021333	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	IPR021333	Family	Protein of unknown function DUF2946
IPR021347	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021347	Family	Protein of unknown function DUF2964
IPR021428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR021428	Family	Protein of unknown function DUF3078
IPR021460	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021460	Family	Protein of unknown function DUF3112
IPR021560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR021560	Family	Protein of unknown function DUF3021
IPR021610	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021610	Family	Protein of unknown function DUF3228
IPR021634	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	IPR021634	Family	Protein of unknown function DUF3240
IPR021731	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	IPR021731	Domain	AMIN domain
IPR021733	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021733	Family	Protein of unknown function DUF3304
IPR021745	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	IPR021745	Domain	Cobalamin biosynthesis central region
IPR021804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	IPR021804	Family	Protein of unknown function DUF3375
IPR021827	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021827	Family	Nucleoporin Nup186/Nup192/Nup205
IPR021829	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021829	Family	Protein of unknown function DUF3419
IPR021833	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021833	Family	Protein of unknown function DUF3425
IPR021838	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021838	Family	Protein of unknown function DUF3431
IPR021858	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021858	Family	Fungal transcription factor
IPR021860	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021860	Domain	Peptidase S12, Pab87-related, C-terminal
IPR021877	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR021877	Family	Protein of unknown function DUF3487
IPR021886	0	0	2	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	IPR021886	Domain	MgsA AAA+ ATPase C-terminal
IPR021903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR021903	Family	Protein of unknown function DUF3515
IPR021904	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	IPR021904	Family	Protein of unknown function DUF3516
IPR021907	0	0	1	0	0	0	1	1	0	0	2	1	2	0	1	3	2	5	1	6	IPR021907	Family	Protein of unknown function DUF3519
IPR021949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR021949	Domain	Domain of unknown function DUF3566. transmembrane
IPR021993	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR021993	Domain	Putative metal-binding domain of cation transport ATPase
IPR022033	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR022033	Domain	RAVE complex protein Rav1 C-terminal
IPR022137	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR022137	Domain	Zinc finger protein, DUF3669 domain
IPR022212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	IPR022212	Domain	Domain of unknown function DUF3741
IPR022221	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	IPR022221	Domain	Type III restriction/modification enzyme methylation subunit
IPR022281	0	3	0	0	0	0	0	1	0	0	2	0	2	0	2	3	3	3	0	3	IPR022281	Family	ATP-dependent protease, HslV subunit
IPR022298	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR022298	Family	Conjugative transposon, TraN
IPR022310	0	0	0	0	0	0	0	0	0	0	2	2	2	0	1	3	1	3	0	2	IPR022310	Domain	NAD/GMP synthase
IPR022383	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	IPR022383	Domain	Lactate/malate dehydrogenase, C-terminal
IPR022390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	IPR022390	Family	4-hydroxybenzoate decarboxylase subunit C
IPR022398	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	IPR022398	Active_site	Peptidase S8, subtilisin, His-active site
IPR022412	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR022412	Domain	Quinolinate phosphoribosyl transferase, N-terminal
IPR022417	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	1	2	1	0	1	IPR022417	Domain	Porphobilinogen deaminase, N-terminal
IPR022418	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR022418	Domain	Porphobilinogen deaminase, C-terminal
IPR022419	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR022419	Binding_site	Porphobilinogen deaminase, dipyrromethane cofactor binding site
IPR022431	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	2	IPR022431	Family	Cyclic dehypoxanthine futalosine synthase
IPR022432	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	IPR022432	Family	Aminodeoxyfutalosine synthase
IPR022450	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	3	1	4	1	3	IPR022450	Family	tRNA N6-adenosine threonylcarbamoyltransferase, TsaD
IPR022572	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR022572	Domain	DNA replication/recombination mediator RecO, N-terminal
IPR022625	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	2	1	1	0	1	IPR022625	Domain	Type I restriction enzyme R protein, C-terminal
IPR022628	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	2	IPR022628	Domain	S-adenosylmethionine synthetase, N-terminal
IPR022629	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	2	1	1	0	2	IPR022629	Domain	S-adenosylmethionine synthetase, central domain
IPR022630	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	2	IPR022630	Domain	S-adenosylmethionine synthetase, C-terminal
IPR022631	0	2	0	0	0	0	0	1	0	0	2	1	2	0	1	3	2	2	1	4	IPR022631	Conserved_site	S-adenosylmethionine synthetase, conserved site
IPR022634	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	IPR022634	Domain	DNA polymerase III, beta sliding clamp, N-terminal
IPR022635	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	IPR022635	Domain	DNA polymerase III, beta sliding clamp, C-terminal
IPR022636	0	3	1	0	0	0	1	2	0	0	3	2	4	0	2	5	3	3	3	6	IPR022636	Homologous_superfamily	S-adenosylmethionine synthetase superfamily
IPR022637	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR022637	Domain	DNA polymerase III, beta sliding clamp, central
IPR022642	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR022642	Domain	MCP methyltransferase, CheR-type, SAM-binding domain, C-terminal
IPR022643	0	0	0	0	0	0	0	1	0	0	2	1	2	0	2	2	1	2	0	2	IPR022643	Domain	Orn/DAP/Arg decarboxylase 2, C-terminal
IPR022644	0	2	0	0	0	0	0	2	0	0	2	1	2	0	1	2	2	2	1	2	IPR022644	Domain	Orn/DAP/Arg decarboxylase 2, N-terminal
IPR022645	0	0	0	0	0	0	0	3	0	0	6	1	6	0	5	6	6	6	0	6	IPR022645	Family	Protein-export membrane protein SecD/SecF, bacterial
IPR022646	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR022646	Conserved_site	Protein-export membrane protein SecD/SecF/SecDF, conserved site
IPR022653	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR022653	Binding_site	Orn/DAP/Arg decarboxylase 2, pyridoxal-phosphate binding site
